gene_i,gene_j,P_i,P_j,P_ij,P_i_given_j,P_j_given_i,PMI,NPMI
GATA3,HOPX,0.0002777874231744158,0.006632174728289177,0.0,0.0,0.0,,
GATA3,HSD17B11,0.0002777874231744158,6.944685579360395e-05,0.0,0.0,0.0,,
GATA3,HYOU1,0.0002777874231744158,0.001215319976388069,0.0,0.0,0.0,,
GATA3,ICAM1,0.0002777874231744158,0.021771589291294836,0.0,0.0,0.0,,
GATA3,IGFBP3,0.0002777874231744158,0.0001388937115872079,0.0,0.0,0.0,,
GATA3,IL1B,0.0002777874231744158,0.0003472342789680197,0.0,0.0,0.0,,
GATA3,IL2RA,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,IL2RG,0.0002777874231744158,0.0002777874231744158,0.0,0.0,0.0,,
GATA3,IL6,0.0002777874231744158,0.0032987256501961874,0.0,0.0,0.0,,
GATA3,ISG20,0.0002777874231744158,0.00020834056738081182,0.0,0.0,0.0,,
GATA3,ITGAE,0.0002777874231744158,0.0002777874231744158,0.0,0.0,0.0,,
GATA3,ITGAM,0.0002777874231744158,0.00020834056738081182,0.0,0.0,0.0,,
GATA3,ITGAX,0.0002777874231744158,0.0022917462411889303,0.0,0.0,0.0,,
GATA3,ITGBL1,0.0002777874231744158,0.02777874231744158,0.0,0.0,0.0,,
GATA3,JUND,0.0002777874231744158,0.009444772387930137,0.0,0.0,0.0,,
GATA3,KCNK3,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,KDR,0.0002777874231744158,0.00031251085107121773,0.0,0.0,0.0,,
GATA3,KIT,0.0002777874231744158,0.0021875759574985242,0.0,0.0,0.0,,
GATA3,KLF5,0.0002777874231744158,0.0006944685579360394,0.0,0.0,0.0,,
GATA3,KLK11,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,KRT14,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,KRT8,0.0002777874231744158,0.008680856974200494,0.0,0.0,0.0,,
GATA3,KRT81,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,LAG3,0.0002777874231744158,0.0001388937115872079,0.0,0.0,0.0,,
GATA3,LAMC3,0.0002777874231744158,0.0004861279905552276,0.0,0.0,0.0,,
GATA3,LAMP3,0.0002777874231744158,0.0008680856974200493,0.0,0.0,0.0,,
GATA3,LAT,0.0002777874231744158,6.944685579360395e-05,0.0,0.0,0.0,,
GATA3,LCK,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,LGALS3BP,0.0002777874231744158,0.00041668113476162364,0.0,0.0,0.0,,
GATA3,LIMD2,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,LMOD1,0.0002777874231744158,0.001354213687975277,0.0,0.0,0.0,,
GATA3,LRRC70,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,LTBP2,0.0002777874231744158,0.03062606340497934,0.0,0.0,0.0,,
GATA3,LYVE1,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,MALL,0.0002777874231744158,0.00493072676134588,0.0,0.0,0.0,,
GATA3,MARCO,0.0002777874231744158,0.002708427375950554,0.0,0.0,0.0,,
GATA3,MET,0.0002777874231744158,0.0005555748463488316,0.0,0.0,0.0,,
GATA3,MKI67,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,MMP7,0.0002777874231744158,0.0003819577068648217,0.0,0.0,0.0,,
GATA3,MMRN1,0.0002777874231744158,0.0004861279905552276,0.0,0.0,0.0,,
GATA3,MPEG1,0.0002777874231744158,0.00031251085107121773,0.0,0.0,0.0,,
GATA3,MS4A4A,0.0002777874231744158,0.00041668113476162364,0.0,0.0,0.0,,
GATA3,MSR1,0.0002777874231744158,0.003889023924441821,0.0,0.0,0.0,,
GATA3,MUC5B,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,MZB1,0.0002777874231744158,0.020695163026493976,0.0,0.0,0.0,,
GATA3,NAPSA,0.0002777874231744158,0.05753672002500087,0.0,0.0,0.0,,
GATA3,NDRG2,0.0002777874231744158,0.0001388937115872079,0.0,0.0,0.0,,
GATA3,NECTIN2,0.0002777874231744158,0.0003472342789680197,0.0,0.0,0.0,,
GATA3,NFKB1,0.0002777874231744158,0.0002430639952776138,0.0,0.0,0.0,,
GATA3,NKX2-1,0.0002777874231744158,0.00510434390082989,0.0,0.0,0.0,,
GATA3,NTN4,0.0002777874231744158,0.0026737039480537518,0.0,0.0,0.0,,
GATA3,OAS2,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,OLR1,0.0002777874231744158,0.013090732317094343,0.0,0.0,0.0,,
GATA3,PCOLCE2,0.0002777874231744158,6.944685579360395e-05,0.0,0.0,0.0,,
GATA3,PDGFRA,0.0002777874231744158,0.00041668113476162364,0.0,0.0,0.0,,
GATA3,PDPN,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,PECAM1,0.0002777874231744158,0.002534810236466544,0.0,0.0,0.0,,
GATA3,PIK3IP1,0.0002777874231744158,0.0007639154137296434,0.0,0.0,0.0,,
GATA3,PIM2,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,PLA1A,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,PLA2G7,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,PLVAP,0.0002777874231744158,0.001215319976388069,0.0,0.0,0.0,,
GATA3,POSTN,0.0002777874231744158,0.00263898052015695,0.0,0.0,0.0,,
GATA3,POU2AF1,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,PRF1,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,PRG4,0.0002777874231744158,0.00017361713948400986,0.0,0.0,0.0,,
GATA3,PROX1,0.0002777874231744158,6.944685579360395e-05,0.0,0.0,0.0,,
GATA3,PRX,0.0002777874231744158,0.0002430639952776138,0.0,0.0,0.0,,
GATA3,PTCRA,0.0002777874231744158,0.023681377825618945,0.0,0.0,0.0,,
GATA3,PTP4A1,0.0002777874231744158,0.10621896593631723,0.0,0.0,0.0,,
GATA3,PTPRC,0.0002777874231744158,0.003958470780235425,0.0,0.0,0.0,,
GATA3,PVR,0.0002777874231744158,0.0017014479669432967,0.0,0.0,0.0,,
GATA3,REST,0.0002777874231744158,6.944685579360395e-05,0.0,0.0,0.0,,
GATA3,RETN,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,RGS13,0.0002777874231744158,0.0001388937115872079,0.0,0.0,0.0,,
GATA3,RGS4,0.0002777874231744158,6.944685579360395e-05,0.0,0.0,0.0,,
GATA3,RGS5,0.0002777874231744158,0.00017361713948400986,0.0,0.0,0.0,,
GATA3,RHOA,0.0002777874231744158,0.0044793221986874545,0.0,0.0,0.0,,
GATA3,RND1,0.0002777874231744158,0.0009028091253168513,0.0,0.0,0.0,,
GATA3,RORC,0.0002777874231744158,0.0021875759574985242,0.0,0.0,0.0,,
GATA3,SCARA3,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,SCGB3A2,0.0002777874231744158,0.010694815792215007,0.0,0.0,0.0,,
GATA3,SDC4,0.0002777874231744158,0.025660613215736656,0.0,0.0,0.0,,
GATA3,SELENBP1,0.0002777874231744158,0.0016667245390464946,0.0,0.0,0.0,,
GATA3,SELP,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,SFTPB,0.0002777874231744158,0.6508212090697594,0.0,0.0,0.0,,
GATA3,SFTPC,0.0002777874231744158,0.02729261432688635,0.0,0.0,0.0,,
GATA3,SFTPD,0.0002777874231744158,0.025799506927323867,0.0,0.0,0.0,,
GATA3,SLC12A2,0.0002777874231744158,0.0007291919858328414,0.0,0.0,0.0,,
GATA3,SLC18A2,0.0002777874231744158,0.0032640022222993853,0.0,0.0,0.0,,
GATA3,SLC2A1,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,SMAD4,0.0002777874231744158,0.00017361713948400986,0.0,0.0,0.0,,
GATA3,SMAD6,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,SOX4,0.0002777874231744158,0.001180596548491267,0.0,0.0,0.0,,
GATA3,SOX9,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,SPARC,0.0002777874231744158,0.0387166221049342,0.0,0.0,0.0,,
GATA3,SPP1,0.0002777874231744158,0.0002777874231744158,0.0,0.0,0.0,,
GATA3,SYNPO2,0.0002777874231744158,0.0004861279905552276,0.0,0.0,0.0,,
GATA3,TBX21,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,TGFB1,0.0002777874231744158,0.0020486822459113165,0.0,0.0,0.0,,
GATA3,THY1,0.0002777874231744158,0.0001388937115872079,0.0,0.0,0.0,,
GATA3,TIGIT,0.0002777874231744158,0.0056599187471787216,0.0,0.0,0.0,,
GATA3,TMPRSS2,0.0002777874231744158,0.00756970728150283,0.0,0.0,0.0,,
GATA3,TNC,0.0002777874231744158,0.0013889371158720789,0.0,0.0,0.0,,
GATA3,TNF,0.0002777874231744158,6.944685579360395e-05,0.0,0.0,0.0,,
GATA3,TNFRSF13B,0.0002777874231744158,6.944685579360395e-05,0.0,0.0,0.0,,
GATA3,TNFRSF17,0.0002777874231744158,0.00010417028369040591,0.0,0.0,0.0,,
GATA3,TP53,0.0002777874231744158,0.0003472342789680197,0.0,0.0,0.0,,
GATA3,TREM1,0.0002777874231744158,0.0034723427896801973,0.0,0.0,0.0,,
GATA3,TREM2,0.0002777874231744158,0.0002430639952776138,0.0,0.0,0.0,,
GATA3,TRH,0.0002777874231744158,6.944685579360395e-05,0.0,0.0,0.0,,
GATA3,TSTD1,0.0002777874231744158,0.00017361713948400986,0.0,0.0,0.0,,
GATA3,TUBB1,0.0002777874231744158,3.4723427896801975e-05,0.0,0.0,0.0,,
GATA3,VAMP8,0.0002777874231744158,0.00017361713948400986,0.0,0.0,0.0,,
GATA3,VEGFA,0.0002777874231744158,0.04128615576929755,0.0,0.0,0.0,,
GATA3,VIM,0.0002777874231744158,0.18580506267578736,3.4723427896801975e-05,0.00018688095683049897,0.125,-0.3963843366921559,-0.03860348976879579
GATA3,WEE1,0.0002777874231744158,0.003715406784957811,0.0,0.0,0.0,,
GATA3,WSB1,0.0002777874231744158,0.16872113615056078,0.0,0.0,0.0,,
GATA3,XBP1,0.0002777874231744158,0.012708774610229522,0.0,0.0,0.0,,
GATA3,YAP1,0.0002777874231744158,0.002708427375950554,0.0,0.0,0.0,,
GATA3,ZEB1,0.0002777874231744158,0.00020834056738081182,0.0,0.0,0.0,,
GIMAP7,ACE,0.0005902982742456335,0.0005555748463488316,0.0,0.0,0.0,,
GIMAP7,ACTA2,0.0005902982742456335,0.01954928990589951,0.0,0.0,0.0,,
GIMAP7,ADGRL4,0.0005902982742456335,0.0002777874231744158,0.0,0.0,0.0,,
GIMAP7,AK1,0.0005902982742456335,0.0002777874231744158,0.0,0.0,0.0,,
GIMAP7,AKR1C1,0.0005902982742456335,0.0013889371158720789,0.0,0.0,0.0,,
GIMAP7,APOE,0.0005902982742456335,0.006389110733011563,0.0,0.0,0.0,,
GIMAP7,APOLD1,0.0005902982742456335,0.0003472342789680197,0.0,0.0,0.0,,
GIMAP7,ATF4,0.0005902982742456335,0.00263898052015695,0.0,0.0,0.0,,
GIMAP7,ATF6,0.0005902982742456335,0.0007639154137296434,0.0,0.0,0.0,,
GIMAP7,ATP6V1G3,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,AXL,0.0005902982742456335,0.0005555748463488316,0.0,0.0,0.0,,
GIMAP7,BANK1,0.0005902982742456335,0.0004861279905552276,0.0,0.0,0.0,,
GIMAP7,BIRC3,0.0005902982742456335,0.0004861279905552276,0.0,0.0,0.0,,
GIMAP7,BMX,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,C16orf89,0.0005902982742456335,0.008055835272058057,0.0,0.0,0.0,,
GIMAP7,C1QC,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,CALB2,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,CAV1,0.0005902982742456335,0.0007639154137296434,0.0,0.0,0.0,,
GIMAP7,CCL13,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,CCL21,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,CCL22,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,CCL23,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,CCND1,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,CCR7,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,CD163,0.0005902982742456335,0.0014583839716656828,0.0,0.0,0.0,,
GIMAP7,CD19,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,CD3E,0.0005902982742456335,0.0006944685579360394,0.0,0.0,0.0,,
GIMAP7,CD4,0.0005902982742456335,0.0006250217021424355,0.0,0.0,0.0,,
GIMAP7,CD40LG,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,CD44,0.0005902982742456335,0.0176395013715754,3.4723427896801975e-05,0.0019685039370078744,0.05882352941176471,1.204401151664287,0.11729547116768867
GIMAP7,CD48,0.0005902982742456335,0.00045140456265842563,0.0,0.0,0.0,,
GIMAP7,CD68,0.0005902982742456335,0.001180596548491267,0.0,0.0,0.0,,
GIMAP7,CD74,0.0005902982742456335,0.016701968818361747,0.0,0.0,0.0,,
GIMAP7,CD80,0.0005902982742456335,0.0001388937115872079,0.0,0.0,0.0,,
GIMAP7,CD86,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,CD8A,0.0005902982742456335,0.0006944685579360394,0.0,0.0,0.0,,
GIMAP7,CDH1,0.0005902982742456335,0.0009722559811104552,0.0,0.0,0.0,,
GIMAP7,CFTR,0.0005902982742456335,0.0018750651064273064,0.0,0.0,0.0,,
GIMAP7,CHGB,0.0005902982742456335,0.0004861279905552276,0.0,0.0,0.0,,
GIMAP7,CLEC10A,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,CLEC12A,0.0005902982742456335,0.00017361713948400986,0.0,0.0,0.0,,
GIMAP7,CLEC2D,0.0005902982742456335,0.0003472342789680197,0.0,0.0,0.0,,
GIMAP7,CLEC4C,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,COL1A1,0.0005902982742456335,0.004861279905552276,0.0,0.0,0.0,,
GIMAP7,COL21A1,0.0005902982742456335,0.0002777874231744158,0.0,0.0,0.0,,
GIMAP7,CRELD2,0.0005902982742456335,0.00031251085107121773,0.0,0.0,0.0,,
GIMAP7,CSPG4,0.0005902982742456335,0.00017361713948400986,0.0,0.0,0.0,,
GIMAP7,CTLA4,0.0005902982742456335,0.0004861279905552276,0.0,0.0,0.0,,
GIMAP7,CTNNB1,0.0005902982742456335,0.009340602104239731,0.0,0.0,0.0,,
GIMAP7,CTSK,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,CXCL13,0.0005902982742456335,0.0001388937115872079,0.0,0.0,0.0,,
GIMAP7,CXCL14,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,CXCL5,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,CXCL9,0.0005902982742456335,0.00031251085107121773,0.0,0.0,0.0,,
GIMAP7,CYP3A5,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,CYTIP,0.0005902982742456335,0.0020834056738081182,0.0,0.0,0.0,,
GIMAP7,DNAJB9,0.0005902982742456335,0.00020834056738081182,0.0,0.0,0.0,,
GIMAP7,DUOX1,0.0005902982742456335,0.005798812458765929,0.0,0.0,0.0,,
GIMAP7,EGFR,0.0005902982742456335,0.0013889371158720789,0.0,0.0,0.0,,
GIMAP7,ERBB2,0.0005902982742456335,0.0022222993853953264,0.0,0.0,0.0,,
GIMAP7,EREG,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,ETV5,0.0005902982742456335,0.0001388937115872079,0.0,0.0,0.0,,
GIMAP7,F3,0.0005902982742456335,0.004965450189242682,0.0,0.0,0.0,,
GIMAP7,FABP4,0.0005902982742456335,0.0005555748463488316,0.0,0.0,0.0,,
GIMAP7,FAP,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,FCGR2B,0.0005902982742456335,0.0003819577068648217,0.0,0.0,0.0,,
GIMAP7,FCMR,0.0005902982742456335,0.0001388937115872079,0.0,0.0,0.0,,
GIMAP7,FDCSP,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,FGFR4,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,FOS,0.0005902982742456335,0.20552796972117088,0.00010417028369040591,0.0005068423720223011,0.1764705882352941,-0.15242790677984683,-0.016623390424265163
GIMAP7,FOXA1,0.0005902982742456335,0.0001388937115872079,0.0,0.0,0.0,,
GIMAP7,FOXA2,0.0005902982742456335,0.0004861279905552276,0.0,0.0,0.0,,
GIMAP7,FOXP3,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,FRY,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,FRZB,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,FSCN1,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,FURIN,0.0005902982742456335,0.0002430639952776138,0.0,0.0,0.0,,
GIMAP7,GATA2,0.0005902982742456335,0.0018750651064273064,0.0,0.0,0.0,,
GIMAP7,GATA3,0.0005902982742456335,0.0002777874231744158,0.0,0.0,0.0,,
GIMAP7,GIMAP7,0.0005902982742456335,0.0005902982742456335,0.0005902982742456335,1.0,1.0,7.434882599242768,1.0
GIMAP7,GJA5,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,GPR171,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,GPR34,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,GSR,0.0005902982742456335,0.0002430639952776138,0.0,0.0,0.0,,
GIMAP7,GZMA,0.0005902982742456335,0.00031251085107121773,0.0,0.0,0.0,,
GIMAP7,GZMB,0.0005902982742456335,0.00020834056738081182,0.0,0.0,0.0,,
GIMAP7,HLA-A,0.0005902982742456335,0.009965623806382166,0.0,0.0,0.0,,
GIMAP7,HLA-DPB1,0.0005902982742456335,0.003750130212854613,0.0,0.0,0.0,,
GIMAP7,HMGA1,0.0005902982742456335,0.00020834056738081182,0.0,0.0,0.0,,
GIMAP7,HOPX,0.0005902982742456335,0.006632174728289177,0.0,0.0,0.0,,
GIMAP7,HSD17B11,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,HYOU1,0.0005902982742456335,0.001215319976388069,0.0,0.0,0.0,,
GIMAP7,ICAM1,0.0005902982742456335,0.021771589291294836,0.0,0.0,0.0,,
GIMAP7,IGFBP3,0.0005902982742456335,0.0001388937115872079,0.0,0.0,0.0,,
GIMAP7,IL1B,0.0005902982742456335,0.0003472342789680197,0.0,0.0,0.0,,
GIMAP7,IL2RA,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,IL2RG,0.0005902982742456335,0.0002777874231744158,0.0,0.0,0.0,,
GIMAP7,IL6,0.0005902982742456335,0.0032987256501961874,0.0,0.0,0.0,,
GIMAP7,ISG20,0.0005902982742456335,0.00020834056738081182,0.0,0.0,0.0,,
GIMAP7,ITGAE,0.0005902982742456335,0.0002777874231744158,0.0,0.0,0.0,,
GIMAP7,ITGAM,0.0005902982742456335,0.00020834056738081182,0.0,0.0,0.0,,
GIMAP7,ITGAX,0.0005902982742456335,0.0022917462411889303,0.0,0.0,0.0,,
GIMAP7,ITGBL1,0.0005902982742456335,0.02777874231744158,0.0,0.0,0.0,,
GIMAP7,JUND,0.0005902982742456335,0.009444772387930137,0.0,0.0,0.0,,
GIMAP7,KCNK3,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,KDR,0.0005902982742456335,0.00031251085107121773,0.0,0.0,0.0,,
GIMAP7,KIT,0.0005902982742456335,0.0021875759574985242,0.0,0.0,0.0,,
GIMAP7,KLF5,0.0005902982742456335,0.0006944685579360394,0.0,0.0,0.0,,
GIMAP7,KLK11,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,KRT14,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,KRT8,0.0005902982742456335,0.008680856974200494,0.0,0.0,0.0,,
GIMAP7,KRT81,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,LAG3,0.0005902982742456335,0.0001388937115872079,0.0,0.0,0.0,,
GIMAP7,LAMC3,0.0005902982742456335,0.0004861279905552276,0.0,0.0,0.0,,
GIMAP7,LAMP3,0.0005902982742456335,0.0008680856974200493,0.0,0.0,0.0,,
GIMAP7,LAT,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,LCK,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,LGALS3BP,0.0005902982742456335,0.00041668113476162364,0.0,0.0,0.0,,
GIMAP7,LIMD2,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,LMOD1,0.0005902982742456335,0.001354213687975277,0.0,0.0,0.0,,
GIMAP7,LRRC70,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,LTBP2,0.0005902982742456335,0.03062606340497934,3.4723427896801975e-05,0.0011337868480725624,0.05882352941176471,0.6526905432359774,0.06356490500674829
GIMAP7,LYVE1,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,MALL,0.0005902982742456335,0.00493072676134588,0.0,0.0,0.0,,
GIMAP7,MARCO,0.0005902982742456335,0.002708427375950554,0.0,0.0,0.0,,
GIMAP7,MET,0.0005902982742456335,0.0005555748463488316,0.0,0.0,0.0,,
GIMAP7,MKI67,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,MMP7,0.0005902982742456335,0.0003819577068648217,0.0,0.0,0.0,,
GIMAP7,MMRN1,0.0005902982742456335,0.0004861279905552276,0.0,0.0,0.0,,
GIMAP7,MPEG1,0.0005902982742456335,0.00031251085107121773,0.0,0.0,0.0,,
GIMAP7,MS4A4A,0.0005902982742456335,0.00041668113476162364,0.0,0.0,0.0,,
GIMAP7,MSR1,0.0005902982742456335,0.003889023924441821,0.0,0.0,0.0,,
GIMAP7,MUC5B,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,MZB1,0.0005902982742456335,0.020695163026493976,0.0,0.0,0.0,,
GIMAP7,NAPSA,0.0005902982742456335,0.05753672002500087,0.0,0.0,0.0,,
GIMAP7,NDRG2,0.0005902982742456335,0.0001388937115872079,0.0,0.0,0.0,,
GIMAP7,NECTIN2,0.0005902982742456335,0.0003472342789680197,0.0,0.0,0.0,,
GIMAP7,NFKB1,0.0005902982742456335,0.0002430639952776138,0.0,0.0,0.0,,
GIMAP7,NKX2-1,0.0005902982742456335,0.00510434390082989,0.0,0.0,0.0,,
GIMAP7,NTN4,0.0005902982742456335,0.0026737039480537518,0.0,0.0,0.0,,
GIMAP7,OAS2,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,OLR1,0.0005902982742456335,0.013090732317094343,0.0,0.0,0.0,,
GIMAP7,PCOLCE2,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,PDGFRA,0.0005902982742456335,0.00041668113476162364,0.0,0.0,0.0,,
GIMAP7,PDPN,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,PECAM1,0.0005902982742456335,0.002534810236466544,3.4723427896801975e-05,0.013698630136986302,0.05882352941176471,3.144423158094378,0.3062323507160493
GIMAP7,PIK3IP1,0.0005902982742456335,0.0007639154137296434,0.0,0.0,0.0,,
GIMAP7,PIM2,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,PLA1A,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,PLA2G7,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,PLVAP,0.0005902982742456335,0.001215319976388069,0.0,0.0,0.0,,
GIMAP7,POSTN,0.0005902982742456335,0.00263898052015695,0.0,0.0,0.0,,
GIMAP7,POU2AF1,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,PRF1,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,PRG4,0.0005902982742456335,0.00017361713948400986,0.0,0.0,0.0,,
GIMAP7,PROX1,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,PRX,0.0005902982742456335,0.0002430639952776138,0.0,0.0,0.0,,
GIMAP7,PTCRA,0.0005902982742456335,0.023681377825618945,0.0,0.0,0.0,,
GIMAP7,PTP4A1,0.0005902982742456335,0.10621896593631723,0.0,0.0,0.0,,
GIMAP7,PTPRC,0.0005902982742456335,0.003958470780235425,0.0,0.0,0.0,,
GIMAP7,PVR,0.0005902982742456335,0.0017014479669432967,0.0,0.0,0.0,,
GIMAP7,REST,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,RETN,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,RGS13,0.0005902982742456335,0.0001388937115872079,0.0,0.0,0.0,,
GIMAP7,RGS4,0.0005902982742456335,6.944685579360395e-05,0.0,0.0,0.0,,
GIMAP7,RGS5,0.0005902982742456335,0.00017361713948400986,0.0,0.0,0.0,,
GIMAP7,RHOA,0.0005902982742456335,0.0044793221986874545,3.4723427896801975e-05,0.007751937984496125,0.05882352941176471,2.575070194881097,0.25078361257050796
GIMAP7,RND1,0.0005902982742456335,0.0009028091253168513,0.0,0.0,0.0,,
GIMAP7,RORC,0.0005902982742456335,0.0021875759574985242,0.0,0.0,0.0,,
GIMAP7,SCARA3,0.0005902982742456335,3.4723427896801975e-05,0.0,0.0,0.0,,
GIMAP7,SCGB3A2,0.0005902982742456335,0.010694815792215007,0.0,0.0,0.0,,
GIMAP7,SDC4,0.0005902982742456335,0.025660613215736656,0.0,0.0,0.0,,
GIMAP7,SELENBP1,0.0005902982742456335,0.0016667245390464946,0.0,0.0,0.0,,
GIMAP7,SELP,0.0005902982742456335,0.00010417028369040591,0.0,0.0,0.0,,
GIMAP7,SFTPB,0.0005902982742456335,0.6508212090697594,0.00010417028369040591,0.00016005975564210636,0.1764705882352941,-1.3050807404481066,-0.1423287056942405
GIMAP7,SFTPC,0.0005902982742456335,0.02729261432688635,0.0,0.0,0.0,,
GIMAP7,SFTPD,0.0005902982742456335,0.025799506927323867,0.0,0.0,0.0,,
GIMAP7,SLC12A2,0.0005902982742456335,0.0007291919858328414,0.0,0.0,0.0,,
