cell_id,geometry
124712,"POLYGON ((5495.674805 1321.112549, 5493.975098 1323.025024, 5491.850098 1324.724976, 5487.387695 1327.699951, 5485.475098 1334.712524, 5487.174805 1335.5625, 5492.487305 1336.199951, 5497.375 1334.074951, 5505.237305 1331.737549, 5502.899902 1327.912476, 5502.049805 1325.574951, 5495.887695 1321.112549, 5495.674805 1321.112549))"
124715,"POLYGON ((5528.825195 1317.287476, 5520.75 1320.6875, 5517.774902 1327.275024, 5523.512695 1333.012451, 5526.487305 1335.349976, 5531.162598 1339.8125, 5538.174805 1339.8125, 5538.174805 1338.962524, 5537.537598 1335.987549, 5536.049805 1330.25, 5535.200195 1324.087524, 5529.25 1317.287476, 5528.825195 1317.287476))"
124716,"POLYGON ((5559.424805 1318.137451, 5553.262695 1323.662476, 5547.524902 1331.737549, 5539.450195 1340.449951, 5540.299805 1342.362549, 5543.274902 1344.699951, 5562.1875 1343.637451, 5568.350098 1337.262451, 5568.350098 1334.925049, 5566.4375 1331.099976, 5563.462402 1323.025024, 5559.637695 1318.137451, 5559.424805 1318.137451))"
124717,"POLYGON ((5517.350098 1327.487549, 5515.012695 1329.400024, 5511.825195 1331.3125, 5511.612305 1331.949951, 5515.862305 1337.262451, 5522.024902 1341.087524, 5523.512695 1341.087524, 5524.787598 1340.662476, 5530.950195 1339.8125, 5526.487305 1335.5625, 5523.512695 1333.224976, 5517.774902 1327.487549, 5517.350098 1327.487549))"
124720,"POLYGON ((5504.8125 1331.949951, 5501.412598 1333.224976, 5498.012695 1334.287476, 5497.375 1334.287476, 5495.462402 1335.349976, 5493.125 1336.199951, 5497.799805 1340.662476, 5500.774902 1342.150024, 5504.174805 1340.449951, 5506.512695 1337.900024, 5507.149902 1332.162476, 5506.087402 1331.949951, 5504.8125 1331.949951))"
124722,"POLYGON ((5509.0625 1331.525024, 5507.362305 1332.162476, 5506.725098 1336.625, 5506.9375 1338.112549, 5511.612305 1342.787476, 5515.225098 1342.362549, 5516.924805 1343.425049, 5520.75 1343, 5522.024902 1341.300049, 5515.862305 1337.474976, 5511.399902 1331.737549, 5509.700195 1331.525024, 5509.0625 1331.525024))"
124724,"POLYGON ((5560.274902 1259.275024, 5542 1260.974976, 5537.325195 1266.287476, 5536.899902 1267.775024, 5539.875 1278.400024, 5540.512695 1279.887451, 5543.700195 1281.162476, 5545.825195 1280.099976, 5551.350098 1274.574951, 5554.112305 1269.474976, 5560.274902 1260.550049, 5560.487305 1259.275024, 5560.274902 1259.275024))"
124728,"POLYGON ((5506.725098 1337.900024, 5504.174805 1340.662476, 5500.987305 1342.362549, 5501.200195 1345.762451, 5500.350098 1350.224976, 5500.5625 1351.925049, 5503.537598 1356.175049, 5508 1355.962524, 5510.125 1348.3125, 5511.399902 1342.787476, 5508.850098 1340.662476, 5506.725098 1338.112549, 5506.725098 1337.900024))"
124730,"POLYGON ((5513.950195 1342.574951, 5511.612305 1343, 5510.337402 1348.3125, 5508.212402 1355.75, 5512.25 1357.662476, 5517.350098 1353.199951, 5518.625 1351.287476, 5520.325195 1349.800049, 5520.112305 1345.974976, 5520.962402 1343, 5516.924805 1343.637451, 5515.225098 1342.574951, 5513.950195 1342.574951))"
124732,"POLYGON ((5530.3125 1340.025024, 5522.237305 1341.300049, 5521.174805 1342.787476, 5520.325195 1345.974976, 5520.537598 1349.800049, 5522.662598 1351.287476, 5526.274902 1355.324951, 5528.399902 1355.75, 5529.037598 1355.75, 5529.887695 1354.900024, 5540.299805 1342.787476, 5538.600098 1340.025024, 5530.3125 1340.025024))"
124733,"POLYGON ((5566.649902 1304.324951, 5557.087402 1304.537476, 5556.237305 1308.150024, 5559.637695 1317.925049, 5563.462402 1322.599976, 5568.5625 1334.925049, 5576 1328.762451, 5581.3125 1321.962524, 5581.100098 1314.3125, 5583.649902 1307.9375, 5577.0625 1306.662476, 5568.774902 1304.324951, 5566.649902 1304.324951))"
124734,"POLYGON ((5570.475098 1282.862549, 5568.137695 1283.074951, 5556.237305 1294.337524, 5556.875 1304.537476, 5568.774902 1304.112549, 5577.0625 1306.449951, 5583.649902 1307.512451, 5584.5 1306.875, 5584.924805 1305.387451, 5585.987305 1294.762451, 5582.587402 1289.237549, 5572.600098 1282.862549, 5570.475098 1282.862549))"
124735,"POLYGON ((5562.825195 1256.512451, 5560.487305 1259.487549, 5561.125 1263.737549, 5563.887695 1275, 5566.012695 1279.675049, 5568.137695 1282.862549, 5572.600098 1282.650024, 5574.299805 1278.1875, 5576 1269.050049, 5573.024902 1264.375, 5566.649902 1257.362549, 5563.25 1256.512451, 5562.825195 1256.512451))"
124743,"POLYGON ((5560.912598 1456.900024, 5551.987305 1457.324951, 5552.837402 1460.512451, 5553.262695 1464.337524, 5552.837402 1467.737549, 5554.537598 1473.050049, 5555.174805 1473.6875, 5560.912598 1467.949951, 5563.674805 1465.824951, 5572.174805 1461.150024, 5572.174805 1459.662476, 5571.325195 1456.900024, 5560.912598 1456.900024))"
124750,"POLYGON ((5571.962402 1461.362549, 5563.674805 1466.037476, 5555.387695 1473.6875, 5562.399902 1485.587524, 5566.862305 1488.987549, 5570.475098 1487.074951, 5573.875 1483.675049, 5576.637695 1477.724976, 5577.0625 1471.987549, 5576.424805 1467.737549, 5574.9375 1464.337524, 5572.387695 1461.362549, 5571.962402 1461.362549))"
124807,"POLYGON ((5554.112305 1442.662476, 5544.125 1446.275024, 5539.875 1451.162476, 5540.512695 1453.5, 5546.037598 1454.775024, 5551.774902 1457.112549, 5571.325195 1456.6875, 5572.600098 1452.4375, 5572.8125 1448.1875, 5559.212402 1445, 5556.024902 1442.662476, 5554.537598 1442.662476, 5554.112305 1442.662476))"
124815,"POLYGON ((5624.450195 1167.900024, 5621.262695 1178.099976, 5621.6875 1183.412476, 5623.174805 1187.237549, 5649.100098 1188.300049, 5651.862305 1188.087524, 5653.350098 1183.625, 5648.887695 1172.787476, 5646.762695 1170.875, 5645.0625 1169.599976, 5636.350098 1169.8125, 5625.087402 1167.900024, 5624.450195 1167.900024))"
124816,"POLYGON ((5680.337402 1170.449951, 5679.274902 1170.662476, 5678.212402 1171.087524, 5671.412598 1171.087524, 5671.200195 1171.300049, 5668.225098 1171.087524, 5672.6875 1177.675049, 5675.450195 1181.5, 5679.0625 1178.525024, 5679.487305 1177.675049, 5684.162598 1172.787476, 5685.4375 1170.449951, 5680.337402 1170.449951))"
124817,"POLYGON ((5692.024902 1169.175049, 5689.049805 1169.599976, 5685.649902 1170.449951, 5684.375 1172.787476, 5679.274902 1178.525024, 5675.875 1181.5, 5679.0625 1181.287476, 5681.1875 1180.4375, 5683.100098 1180.224976, 5690.962402 1182.775024, 5697.549805 1175.762451, 5693.512695 1170.662476, 5692.024902 1169.175049))"
124818,"POLYGON ((5734.524902 1161.525024, 5726.662598 1170.025024, 5726.662598 1170.875, 5727.725098 1176.1875, 5729.212402 1181.074951, 5735.587402 1186.175049, 5738.774902 1184.6875, 5748.975098 1168.75, 5748.762695 1168.112549, 5744.087402 1163.862549, 5740.262695 1162.162476, 5736.012695 1161.525024, 5734.524902 1161.525024))"
124819,"POLYGON ((5726.450195 1170.237549, 5724.75 1170.662476, 5713.700195 1174.487549, 5707.537598 1176.1875, 5706.899902 1176.824951, 5708.174805 1180.862549, 5709.450195 1186.8125, 5718.799805 1190, 5724.537598 1184.6875, 5729.212402 1181.287476, 5727.725098 1177.037476, 5726.450195 1170.875, 5726.450195 1170.237549))"
124820,"POLYGON ((5682.462402 1180.4375, 5679.0625 1181.5, 5675.450195 1181.712524, 5675.237305 1184.262451, 5678.424805 1186.387451, 5680.549805 1186.8125, 5684.587402 1186.8125, 5688.200195 1187.875, 5689.262695 1186.387451, 5690.75 1182.987549, 5687.774902 1181.712524, 5683.100098 1180.4375, 5682.462402 1180.4375))"
124821,"POLYGON ((5667.587402 1171.087524, 5653.5625 1183.837524, 5652.924805 1186.599976, 5661.424805 1188.512451, 5665.674805 1189.787476, 5670.987305 1192.974976, 5671.625 1192.337524, 5672.475098 1189.787476, 5673.962402 1186.175049, 5675.024902 1184.474976, 5675.237305 1181.5, 5668.012695 1171.087524, 5667.587402 1171.087524))"
124822,"POLYGON ((5749.1875 1168.75, 5743.662598 1177.037476, 5738.5625 1185.112549, 5742.387695 1188.512451, 5746 1190.849976, 5750.25 1186.8125, 5753.862305 1184.050049, 5759.600098 1178.949951, 5759.600098 1178.3125, 5757.262695 1172.150024, 5753.225098 1169.8125, 5749.612305 1168.75, 5749.1875 1168.75))"
124823,"POLYGON ((5729.212402 1181.5, 5725.8125 1183.837524, 5719.012695 1190, 5720.287598 1191.0625, 5727.087402 1194.887451, 5729.212402 1196.587524, 5732.612305 1194.887451, 5732.825195 1193.612549, 5735.375 1186.599976, 5734.950195 1185.75, 5731.762695 1183.625, 5729.424805 1181.5, 5729.212402 1181.5))"
124824,"POLYGON ((5675.237305 1184.474976, 5671.200195 1193.1875, 5671.837402 1194.887451, 5678.212402 1196.587524, 5683.3125 1198.925049, 5684.375 1195.949951, 5686.924805 1192.337524, 5687.774902 1190.212524, 5687.987305 1187.875, 5684.587402 1187.025024, 5678.424805 1186.599976, 5675.450195 1184.6875, 5675.237305 1184.474976))"
124825,"POLYGON ((5697.762695 1175.762451, 5690.962402 1182.987549, 5688.412598 1187.875, 5687.350098 1191.912476, 5683.524902 1198.712524, 5695.637695 1209.762451, 5697.549805 1208.275024, 5701.375 1201.050049, 5705.625 1195.949951, 5709.237305 1187.237549, 5706.6875 1176.824951, 5698.825195 1175.762451, 5697.762695 1175.762451))"
124826,"POLYGON ((5759.8125 1178.949951, 5753.862305 1184.262451, 5750.25 1187.025024, 5746.212402 1190.849976, 5746.212402 1191.275024, 5750.887695 1197.862549, 5751.100098 1198.074951, 5752.587402 1197.224976, 5755.987305 1194.462524, 5761.512695 1186.387451, 5761.9375 1181.712524, 5760.024902 1179.162476, 5759.8125 1178.949951))"
124827,"POLYGON ((5738.137695 1185.324951, 5735.587402 1186.387451, 5732.825195 1194.887451, 5737.712402 1197.650024, 5742.174805 1201.262451, 5747.274902 1204.025024, 5748.337402 1203.387451, 5750.462402 1199.775024, 5750.887695 1198.074951, 5746 1191.0625, 5742.387695 1188.724976, 5738.5625 1185.324951, 5738.137695 1185.324951))"
124828,"POLYGON ((5652.712402 1186.8125, 5652.287598 1194.25, 5654.625 1203.8125, 5657.174805 1210.824951, 5660.787598 1212.099976, 5662.912598 1212.099976, 5663.549805 1211.25, 5670.137695 1199.137451, 5671.625 1194.675049, 5670.774902 1192.974976, 5665.674805 1190, 5652.924805 1186.8125, 5652.712402 1186.8125))"
124829,"POLYGON ((5709.450195 1187.025024, 5705.837402 1195.949951, 5711.787598 1199.775024, 5716.25 1201.262451, 5717.3125 1202.75, 5718.162598 1205.300049, 5720.287598 1208.0625, 5723.475098 1203.599976, 5727.725098 1200.625, 5729 1196.587524, 5719.012695 1190.212524, 5709.875 1187.025024, 5709.450195 1187.025024))"
124830,"POLYGON ((5671.837402 1195.099976, 5671.412598 1195.737549, 5669.287598 1201.262451, 5667.799805 1203.387451, 5663.125 1212.3125, 5667.375 1213.587524, 5668.225098 1213.587524, 5672.049805 1210.1875, 5680.337402 1201.6875, 5683.3125 1199.137451, 5678.212402 1196.800049, 5672.049805 1195.3125, 5671.837402 1195.099976))"
124831,"POLYGON ((5705.625 1196.162476, 5701.587402 1201.050049, 5697.549805 1208.487549, 5712.850098 1212.737549, 5717.100098 1213.587524, 5720.287598 1208.275024, 5717.950195 1205.300049, 5716.462402 1201.6875, 5715.399902 1201.050049, 5713.487305 1200.837524, 5711.787598 1199.987549, 5706.049805 1196.162476, 5705.625 1196.162476))"
124832,"POLYGON ((5652.287598 1195.737549, 5641.024902 1200.412476, 5638.262695 1202.324951, 5638.475098 1208.699951, 5637.625 1214.4375, 5637.625 1215.5, 5642.512695 1215.712524, 5654.412598 1215.712524, 5655.049805 1215.074951, 5656.537598 1212.949951, 5656.962402 1210.612549, 5652.287598 1195.949951, 5652.287598 1195.737549))"
124833,"POLYGON ((5732.612305 1195.099976, 5729.212402 1196.800049, 5727.9375 1200.412476, 5728.787598 1201.900024, 5730.912598 1204.025024, 5737.5 1209.337524, 5741.112305 1211.462524, 5746.850098 1214.012451, 5747.487305 1204.237549, 5742.174805 1201.474976, 5737.712402 1197.862549, 5732.825195 1195.099976, 5732.612305 1195.099976))"
124834,"POLYGON ((5727.512695 1200.837524, 5723.6875 1203.599976, 5720.075195 1209.337524, 5729.850098 1210.612549, 5732.1875 1213.375, 5733.462402 1214.012451, 5736.4375 1216.987549, 5746.637695 1214.012451, 5741.537598 1211.887451, 5737.5 1209.550049, 5730.912598 1204.237549, 5727.9375 1200.837524, 5727.512695 1200.837524))"
124835,"POLYGON ((5683.3125 1199.349976, 5672.049805 1210.400024, 5668.225098 1213.800049, 5677.149902 1223.362549, 5683.3125 1227.824951, 5686.712402 1227.1875, 5690.325195 1225.275024, 5692.662598 1220.175049, 5695.424805 1210.1875, 5695.424805 1209.762451, 5692.237305 1207.425049, 5683.524902 1199.349976, 5683.3125 1199.349976))"
124836,"POLYGON ((5719.862305 1209.550049, 5717.950195 1212.949951, 5724.75 1214.224976, 5727.087402 1215.074951, 5728.575195 1216.349976, 5731.762695 1213.162476, 5731.125 1212.099976, 5729.850098 1210.824951, 5726.875 1210.612549, 5724.325195 1210.1875, 5722.837402 1210.1875, 5720.075195 1209.550049, 5719.862305 1209.550049))"
124837,"POLYGON ((5731.762695 1213.375, 5728.787598 1216.5625, 5729.212402 1216.987549, 5729.850098 1219.962524, 5730.274902 1220.8125, 5733.037598 1222.300049, 5733.462402 1222.300049, 5734.524902 1221.025024, 5735.162598 1219.962524, 5736.4375 1217.199951, 5733.462402 1214.224976, 5731.975098 1213.375, 5731.762695 1213.375))"
124838,"POLYGON ((5697.337402 1208.699951, 5695.424805 1210.400024, 5692.875 1220.175049, 5690.325195 1225.487549, 5690.75 1228.462524, 5702.4375 1231.4375, 5712.424805 1233.5625, 5711.575195 1224, 5712.850098 1220.599976, 5717.100098 1215.074951, 5717.100098 1213.800049, 5697.975098 1208.699951, 5697.337402 1208.699951))"
124839,"POLYGON ((5717.737305 1213.162476, 5717.3125 1213.587524, 5717.3125 1214.862549, 5719.649902 1219.112549, 5721.5625 1224.212524, 5725.600098 1223.362549, 5730.0625 1220.8125, 5729.212402 1217.625, 5729 1216.987549, 5726.662598 1215.074951, 5723.899902 1214.224976, 5718.162598 1213.162476, 5717.737305 1213.162476))"
124840,"POLYGON ((5746.424805 1214.224976, 5736.4375 1217.412476, 5735.375 1219.962524, 5733.462402 1222.512451, 5733.462402 1228.25, 5737.924805 1230.587524, 5748.549805 1237.175049, 5751.100098 1234.837524, 5753.4375 1230.800049, 5754.712402 1226.337524, 5754.924805 1222.300049, 5747.274902 1214.224976, 5746.424805 1214.224976))"
124841,"POLYGON ((5637.200195 1215.712524, 5635.924805 1216.349976, 5634.4375 1221.449951, 5632.737305 1224.849976, 5629.337402 1229.949951, 5630.825195 1234.199951, 5637.837402 1233.137451, 5641.024902 1232.5, 5652.924805 1229.949951, 5653.137695 1224, 5654.412598 1215.925049, 5642.299805 1215.712524, 5637.200195 1215.712524))"
124842,"POLYGON ((5729.850098 1221.025024, 5725.600098 1223.574951, 5721.5625 1224.425049, 5721.350098 1226.974976, 5720.5 1230.375, 5721.987305 1231.012451, 5724.537598 1231.650024, 5726.237305 1231.862549, 5728.149902 1231.650024, 5733.25 1228.25, 5733.25 1222.512451, 5730.487305 1221.025024, 5729.850098 1221.025024))"
124843,"POLYGON ((5717.3125 1215.074951, 5713.0625 1220.599976, 5712.212402 1222.300049, 5711.787598 1224, 5711.787598 1227.824951, 5712.850098 1233.5625, 5713.487305 1233.5625, 5719.649902 1230.800049, 5720.5 1230.162476, 5721.350098 1224.212524, 5719.4375 1219.112549, 5717.3125 1215.287476, 5717.3125 1215.074951))"
124844,"POLYGON ((5658.450195 1212.099976, 5656.537598 1213.162476, 5654.625 1215.712524, 5654.412598 1216.5625, 5653.137695 1227.400024, 5653.137695 1230.375, 5653.774902 1231.650024, 5666.100098 1228.887451, 5676.725098 1223.150024, 5668.012695 1213.800049, 5662.912598 1212.3125, 5660.575195 1212.099976, 5658.450195 1212.099976))"
124845,"POLYGON ((5676.512695 1223.362549, 5666.100098 1229.099976, 5653.774902 1231.862549, 5655.262695 1238.237549, 5655.899902 1239.512451, 5661.212402 1239.512451, 5672.049805 1237.8125, 5682.674805 1236.962524, 5683.524902 1234.199951, 5683.524902 1228.462524, 5682.674805 1227.400024, 5676.9375 1223.362549, 5676.512695 1223.362549))"
124846,"POLYGON ((5733.037598 1228.462524, 5727.9375 1231.862549, 5728.362305 1233.137451, 5730.700195 1236.324951, 5738.774902 1242.487549, 5742.600098 1245.887451, 5743.237305 1245.675049, 5746.212402 1242.699951, 5747.912598 1239.724976, 5748.549805 1237.387451, 5737.924805 1230.800049, 5733.462402 1228.462524, 5733.037598 1228.462524))"
124847,"POLYGON ((5720.287598 1230.587524, 5713.0625 1233.775024, 5714.125 1240.362549, 5719.649902 1243.125, 5725.8125 1244.612549, 5733.887695 1249.925049, 5740.899902 1248.224976, 5742.600098 1246.099976, 5730.700195 1236.537476, 5727.725098 1232.074951, 5724.537598 1231.862549, 5720.712402 1230.587524, 5720.287598 1230.587524))"
124848,"POLYGON ((5652.924805 1230.162476, 5630.825195 1234.412476, 5630.825195 1239.9375, 5631.887695 1243.974976, 5632.100098 1247.800049, 5632.737305 1248.224976, 5642.9375 1245.037476, 5654.837402 1242.912476, 5655.6875 1239.512451, 5655.049805 1238.237549, 5653.774902 1232.074951, 5652.924805 1230.375, 5652.924805 1230.162476))"
124849,"POLYGON ((5681.825195 1237.175049, 5661.212402 1239.724976, 5655.899902 1239.724976, 5655.049805 1242.487549, 5655.262695 1248.224976, 5658.450195 1253.962524, 5668.4375 1252.050049, 5675.450195 1252.050049, 5683.3125 1253.324951, 5684.799805 1244.824951, 5684.162598 1240.574951, 5682.674805 1237.175049, 5681.825195 1237.175049))"
124850,"POLYGON ((5654.200195 1243.125, 5645.700195 1244.612549, 5642.9375 1245.25, 5632.100098 1248.650024, 5631.462402 1251.199951, 5636.774902 1261.1875, 5643.149902 1256.300049, 5645.700195 1255.449951, 5647.1875 1253.537476, 5649.737305 1251.625, 5654.837402 1248.4375, 5654.837402 1243.125, 5654.200195 1243.125))"
124851,"POLYGON ((5711.575195 1247.162476, 5708.8125 1248.4375, 5702.012695 1250.775024, 5699.887695 1251.199951, 5693.512695 1253.537476, 5694.149902 1258.425049, 5696.700195 1263.525024, 5700.100098 1266.925049, 5704.5625 1269.262451, 5715.1875 1268.199951, 5720.287598 1258.425049, 5714.975098 1250.5625, 5711.575195 1247.162476))"
124852,"POLYGON ((5668.4375 1252.262451, 5658.450195 1254.175049, 5659.087402 1256.300049, 5659.512695 1267.5625, 5663.549805 1272.237549, 5671.837402 1274.150024, 5675.024902 1272.449951, 5679.0625 1268.412476, 5681.612305 1263.737549, 5683.100098 1257.787476, 5683.100098 1253.537476, 5675.450195 1252.262451, 5668.4375 1252.262451))"
124853,"POLYGON ((5655.049805 1248.4375, 5647.1875 1253.75, 5645.700195 1255.662476, 5643.149902 1256.512451, 5636.774902 1261.400024, 5638.049805 1264.375, 5646.549805 1264.375, 5658.662598 1267.349976, 5659.299805 1267.349976, 5658.875 1256.300049, 5658.237305 1253.962524, 5655.262695 1248.4375, 5655.049805 1248.4375))"
124854,"POLYGON ((5690.75 1228.887451, 5688.412598 1233.987549, 5687.987305 1237.387451, 5688.200195 1241, 5690.75 1248.862549, 5693.512695 1253.324951, 5711.362305 1247.162476, 5713.912598 1239.9375, 5712.850098 1236.537476, 5712.850098 1233.775024, 5702.4375 1231.650024, 5692.024902 1228.887451, 5690.75 1228.887451))"
124855,"POLYGON ((5714.125 1240.574951, 5712.212402 1245.25, 5711.787598 1247.162476, 5715.1875 1250.5625, 5720.287598 1258.212524, 5721.350098 1257.787476, 5725.8125 1254.599976, 5733.674805 1249.925049, 5725.8125 1244.824951, 5721.774902 1243.974976, 5719.649902 1243.337524, 5714.337402 1240.574951, 5714.125 1240.574951))"
124856,"POLYGON ((5741.112305 1248.224976, 5734.100098 1249.925049, 5728.575195 1253.537476, 5720.712402 1258.212524, 5715.1875 1268.412476, 5721.987305 1274.362549, 5734.3125 1276.275024, 5741.537598 1277.974976, 5746.637695 1273.300049, 5747.487305 1270.112549, 5743.450195 1249.712524, 5741.537598 1248.224976, 5741.112305 1248.224976))"
124857,"POLYGON ((5639.962402 1264.375, 5638.049805 1264.587524, 5637.200195 1269.050049, 5636.987305 1273.087524, 5641.662598 1277.550049, 5649.524902 1280.525024, 5650.587402 1280.3125, 5655.049805 1278.1875, 5663.337402 1272.237549, 5659.299805 1267.5625, 5656.325195 1267.137451, 5645.0625 1264.375, 5639.962402 1264.375))"
124971,"POLYGON ((5575.149902 1128.587524, 5574.299805 1131.349976, 5574.299805 1135.599976, 5579.399902 1143.25, 5583.225098 1140.912476, 5588.537598 1138.362549, 5591.299805 1136.449951, 5596.399902 1134.75, 5598.737305 1134.324951, 5594.0625 1129.650024, 5593.637695 1128.800049, 5589.174805 1128.587524, 5575.149902 1128.587524))"
124972,"POLYGON ((5598.3125 1134.537476, 5591.299805 1136.662476, 5588.537598 1138.574951, 5583.225098 1141.125, 5579.399902 1143.462524, 5583.649902 1151.962524, 5584.924805 1151.537476, 5593.424805 1145.800049, 5599.587402 1142.1875, 5604.262695 1140.0625, 5604.262695 1136.875, 5598.950195 1134.537476, 5598.3125 1134.537476))"
124977,"POLYGON ((5595.975098 1125.612549, 5595.762695 1126.25, 5593.850098 1128.587524, 5594.274902 1129.650024, 5599.162598 1134.537476, 5604.262695 1136.662476, 5605.325195 1135.175049, 5606.387695 1132.412476, 5601.5 1129.862549, 5598.524902 1127.525024, 5597.462402 1126.25, 5596.1875 1125.612549, 5595.975098 1125.612549))"
124979,"POLYGON ((5601.712402 1113.925049, 5600.4375 1117.112549, 5596.1875 1125.400024, 5597.462402 1126.037476, 5598.524902 1127.3125, 5601.5 1129.650024, 5606.600098 1132.412476, 5614.887695 1122.212524, 5615.100098 1121.574951, 5613.399902 1118.175049, 5607.662598 1115.837524, 5602.350098 1113.925049, 5601.712402 1113.925049))"
124988,"POLYGON ((5615.100098 1122, 5606.600098 1132.625, 5604.475098 1136.875, 5604.475098 1140.0625, 5610.424805 1147.287476, 5624.875 1150.474976, 5626.149902 1149.412476, 5626.362305 1148.349976, 5626.787598 1143.25, 5628.0625 1136.025024, 5628.274902 1129.4375, 5615.524902 1122, 5615.100098 1122))"
125001,"POLYGON ((5622.75 1102.449951, 5616.799805 1111.800049, 5613.612305 1118.175049, 5615.3125 1121.787476, 5621.262695 1124.974976, 5627.637695 1129.012451, 5628.700195 1129.224976, 5634.225098 1125.400024, 5640.174805 1120.512451, 5638.049805 1115.412476, 5631.462402 1110.3125, 5624.024902 1103.724976, 5622.75 1102.449951))"
125006,"POLYGON ((5623.8125 1099.262451, 5622.962402 1101.599976, 5622.962402 1102.449951, 5628.700195 1107.337524, 5631.462402 1110.099976, 5638.049805 1115.199951, 5638.475098 1108.824951, 5638.899902 1106.912476, 5639.75 1103.9375, 5630.825195 1100.537476, 5626.575195 1099.900024, 5624.662598 1099.262451, 5623.8125 1099.262451))"
125011,"POLYGON ((5604.049805 1140.275024, 5584.712402 1151.75, 5598.950195 1153.662476, 5603.412598 1158.125, 5606.8125 1165.5625, 5617.649902 1170.449951, 5619.5625 1169.599976, 5624.237305 1164.287476, 5625.9375 1156.425049, 5625.299805 1150.900024, 5610.424805 1147.5, 5604.475098 1140.275024, 5604.049805 1140.275024))"
125012,"POLYGON ((5584.287598 1151.962524, 5583.4375 1153.025024, 5582.375 1157.275024, 5582.587402 1164.287476, 5584.712402 1169.175049, 5588.112305 1170.662476, 5591.9375 1170.025024, 5601.924805 1166.412476, 5606.387695 1165.137451, 5603.200195 1158.125, 5598.950195 1153.875, 5584.924805 1151.962524, 5584.287598 1151.962524))"
125013,"POLYGON ((5606.387695 1165.5625, 5588.325195 1170.875, 5591.725098 1176.824951, 5593.637695 1185.537476, 5596.399902 1191.912476, 5606.387695 1190.212524, 5612.125 1190, 5615.100098 1185.962524, 5616.799805 1182.349976, 5617.862305 1177.462524, 5617.862305 1170.662476, 5606.600098 1165.5625, 5606.387695 1165.5625))"
125014,"POLYGON ((5578.762695 1168.962524, 5575.362305 1169.387451, 5572.8125 1170.237549, 5568.137695 1176.824951, 5569.412598 1183.837524, 5570.475098 1194.037476, 5576.212402 1199.349976, 5582.162598 1197.224976, 5582.587402 1188.512451, 5583.649902 1183.412476, 5583.862305 1169.387451, 5580.462402 1168.962524, 5578.762695 1168.962524))"
125015,"POLYGON ((5584.075195 1169.387451, 5583.862305 1183.412476, 5582.799805 1188.512451, 5582.375 1197.012451, 5590.024902 1197.4375, 5591.087402 1197.4375, 5596.1875 1192.125, 5596.1875 1191.699951, 5593.424805 1185.537476, 5591.512695 1176.824951, 5588.325195 1171.087524, 5585.137695 1169.387451, 5584.075195 1169.387451))"
125176,"POLYGON ((5588.962402 1274.787476, 5586.625 1282.012451, 5583.012695 1289.237549, 5585.987305 1294.550049, 5604.899902 1289.875, 5608.725098 1287.962524, 5610 1283.712524, 5610.212402 1280.949951, 5609.787598 1280.737549, 5595.975098 1278.612549, 5593.212402 1277.337524, 5589.174805 1275, 5588.962402 1274.787476))"
125177,"POLYGON ((5663.125 1272.449951, 5656.75 1277.337524, 5649.950195 1280.737549, 5649.950195 1281.800049, 5652.924805 1286.262451, 5656.75 1289.025024, 5659.087402 1292, 5661.637695 1286.474976, 5670.774902 1278.612549, 5672.262695 1276.699951, 5672.262695 1274.362549, 5664.399902 1272.449951, 5663.125 1272.449951))"
125178,"POLYGON ((5714.975098 1268.412476, 5704.774902 1269.474976, 5702.649902 1270.75, 5698.1875 1275.637451, 5696.487305 1280.525024, 5699.037598 1297.3125, 5702.225098 1300.5, 5709.875 1299.4375, 5719.225098 1289.662476, 5719.649902 1283.925049, 5721.774902 1274.362549, 5715.399902 1268.837524, 5714.975098 1268.412476))"
125179,"POLYGON ((5721.987305 1274.574951, 5719.862305 1283.925049, 5719.4375 1289.662476, 5728.362305 1292.212524, 5740.049805 1297.3125, 5740.6875 1297.099976, 5742.8125 1293.275024, 5744.087402 1287.324951, 5743.450195 1282.224976, 5741.75 1278.400024, 5738.5625 1277.337524, 5722.625 1274.574951, 5721.987305 1274.574951))"
125180,"POLYGON ((5636.987305 1273.300049, 5629.975098 1277.974976, 5619.987305 1283.5, 5619.987305 1287.112549, 5621.475098 1291.787476, 5629.125 1293.912476, 5641.024902 1299.012451, 5641.450195 1293.0625, 5639.75 1286.050049, 5639.75 1284.349976, 5641.662598 1277.762451, 5638.6875 1275, 5636.987305 1273.300049))"
125181,"POLYGON ((5641.875 1277.762451, 5639.962402 1284.349976, 5639.962402 1286.050049, 5641.237305 1290.087524, 5641.662598 1293.0625, 5641.237305 1299.012451, 5642.512695 1299.650024, 5649.100098 1298.587524, 5648.674805 1290.087524, 5648.674805 1287.112549, 5649.737305 1280.737549, 5642.087402 1277.974976, 5641.875 1277.762451))"
125182,"POLYGON ((5649.950195 1282.012451, 5648.887695 1287.112549, 5648.887695 1290.087524, 5649.3125 1298.587524, 5657.8125 1300.925049, 5658.237305 1295.1875, 5658.875 1292.637451, 5658.875 1292, 5657.600098 1290.087524, 5655.6875 1288.387451, 5652.712402 1286.262451, 5650.162598 1282.224976, 5649.950195 1282.012451))"
